Open	High	Low	Close	Volume	Date
157.5	158.52	154.55	156.23	43957245	2018-12-28 05:00:00+00:00
158.53	159.36	156.48	157.85	38333220	2018-12-31 05:00:00+00:00
154.89	158.85	154.23	157.92	39540795	2019-01-02 05:00:00+00:00
143.98	145.72	142.0	142.19	96933695	2019-01-03 05:00:00+00:00
144.53	148.5499	143.8	148.26	61778347	2019-01-04 05:00:00+00:00
148.7	148.83	145.9	147.93	57558992	2019-01-07 05:00:00+00:00
149.56	151.82	148.52	150.75	43262815	2019-01-08 05:00:00+00:00
151.22	154.53	149.63	153.31	47357421	2019-01-09 05:00:00+00:00
152.5	153.97	150.86	153.8	38352943	2019-01-10 05:00:00+00:00
152.88	153.7	151.51	152.29	29188016	2019-01-11 05:00:00+00:00
150.85	151.27	149.22	150.0	35615230	2019-01-14 05:00:00+00:00
150.27	153.39	150.05	153.07	30521774	2019-01-15 05:00:00+00:00
153.08	155.88	153.0	154.94	32715874	2019-01-16 05:00:00+00:00
154.2	157.66	153.26	155.86	31455212	2019-01-17 05:00:00+00:00
157.5	157.88	155.9806	156.82	38936180	2019-01-18 05:00:00+00:00
156.41	156.73	152.62	153.3	33813998	2019-01-22 05:00:00+00:00
154.15	155.14	151.7	153.92	25086868	2019-01-23 05:00:00+00:00
154.11	154.48	151.74	152.7	27555223	2019-01-24 05:00:00+00:00
155.48	158.13	154.32	157.76	35456193	2019-01-25 05:00:00+00:00
155.79	156.33	153.66	156.3	28268594	2019-01-28 05:00:00+00:00
156.25	158.13	154.11	154.68	42940556	2019-01-29 05:00:00+00:00
163.25	166.15	160.23	165.25	64221536	2019-01-30 05:00:00+00:00
166.11	169.0	164.56	166.44	46391244	2019-01-31 05:00:00+00:00
166.96	168.98	165.93	166.52	37377250	2019-02-01 05:00:00+00:00
167.41	171.655	167.28	171.25	33732520	2019-02-04 05:00:00+00:00
172.86	175.08	172.3501	174.18	38784849	2019-02-05 05:00:00+00:00
174.65	175.57	172.8531	174.24	29785634	2019-02-06 05:00:00+00:00
172.4	173.94	170.34	170.94	33683089	2019-02-07 05:00:00+00:00
168.99	170.66	168.42	170.41	25514712	2019-02-08 05:00:00+00:00
171.05	171.21	169.25	169.43	22820299	2019-02-11 05:00:00+00:00
170.1	171.0	169.7	170.89	24377009	2019-02-12 05:00:00+00:00
171.39	172.48	169.92	170.18	24045302	2019-02-13 05:00:00+00:00
169.71	171.2615	169.38	170.8	23600822	2019-02-14 05:00:00+00:00
171.25	171.7	169.75	170.42	28088389	2019-02-15 05:00:00+00:00
169.71	171.44	169.49	170.93	20631998	2019-02-19 05:00:00+00:00
171.19	173.32	170.99	172.03	27767077	2019-02-20 05:00:00+00:00
171.8	172.37	170.3	171.06	18548865	2019-02-21 05:00:00+00:00
171.58	173.0	171.38	172.95	21752570	2019-02-22 05:00:00+00:00
174.15	175.87	173.95	174.23	23498523	2019-02-25 05:00:00+00:00
173.71	175.3	173.1732	174.33	18943869	2019-02-26 05:00:00+00:00
173.21	175.0	172.73	174.87	30420668	2019-02-27 05:00:00+00:00
174.32	174.91	172.92	173.15	32772489	2019-02-28 05:00:00+00:00
174.34	175.15	172.89	174.97	29259667	2019-03-01 05:00:00+00:00
175.69	177.75	173.97	175.85	28921511	2019-03-04 05:00:00+00:00
175.93	176.0	174.54	175.53	22417922	2019-03-05 05:00:00+00:00
174.67	175.49	173.94	174.52	23130821	2019-03-06 05:00:00+00:00
173.87	174.44	172.02	172.5	27857121	2019-03-07 05:00:00+00:00
170.32	173.07	169.5	172.91	27044814	2019-03-08 05:00:00+00:00
175.49	179.12	175.35	178.9	34409036	2019-03-11 04:00:00+00:00
180.0	182.67	179.37	180.91	35083416	2019-03-12 04:00:00+00:00
182.25	183.3	180.92	181.71	36311033	2019-03-13 04:00:00+00:00
183.9	184.1	182.56	183.73	26669107	2019-03-14 04:00:00+00:00
184.85	187.33	183.74	186.12	49072952	2019-03-15 04:00:00+00:00
185.8	188.39	185.79	188.02	28383380	2019-03-18 04:00:00+00:00
188.35	188.99	185.92	186.53	34995557	2019-03-19 04:00:00+00:00
186.23	189.49	184.73	188.16	33799106	2019-03-20 04:00:00+00:00
190.02	196.33	189.81	195.09	56601704	2019-03-21 04:00:00+00:00
195.34	197.69	190.78	191.05	44827523	2019-03-22 04:00:00+00:00
191.51	191.98	186.6	188.74	45472323	2019-03-25 04:00:00+00:00
191.664	192.88	184.58	186.79	53777961	2019-03-26 04:00:00+00:00
188.75	189.76	186.55	188.47	32263516	2019-03-27 04:00:00+00:00
188.95	189.559	187.53	188.72	21694317	2019-03-28 04:00:00+00:00
189.83	190.08	188.54	189.95	27190369	2019-03-29 04:00:00+00:00
191.64	191.68	188.38	191.24	30485851	2019-04-01 04:00:00+00:00
191.09	194.46	191.05	194.02	23995258	2019-04-02 04:00:00+00:00
193.25	196.5	193.15	195.35	25192760	2019-04-03 04:00:00+00:00
194.79	196.37	193.14	195.69	20834653	2019-04-04 04:00:00+00:00
196.45	197.1	195.93	197.0	19808928	2019-04-05 04:00:00+00:00
196.42	200.23	196.34	200.1	27073380	2019-04-08 04:00:00+00:00
200.32	202.85	199.23	199.5	37701484	2019-04-09 04:00:00+00:00
198.68	200.74	198.18	200.62	22674859	2019-04-10 04:00:00+00:00
200.85	201.0	198.4431	198.95	22434159	2019-04-11 04:00:00+00:00
199.2	200.14	196.21	198.87	29516953	2019-04-12 04:00:00+00:00
198.58	199.85	198.01	199.23	19497987	2019-04-15 04:00:00+00:00
199.46	201.37	198.56	199.25	27034813	2019-04-16 04:00:00+00:00
199.54	203.38	198.61	203.13	30634806	2019-04-17 04:00:00+00:00
203.12	204.15	202.52	203.86	28987760	2019-04-18 04:00:00+00:00
202.83	204.94	202.34	204.53	22859159	2019-04-22 04:00:00+00:00
204.43	207.75	203.9	207.48	26161602	2019-04-23 04:00:00+00:00
207.36	208.48	207.05	207.16	19302892	2019-04-24 04:00:00+00:00
206.83	207.76	205.12	205.28	19899539	2019-04-25 04:00:00+00:00
204.9	205.0	202.12	204.3	20540425	2019-04-26 04:00:00+00:00
204.4	205.97	203.86	204.61	23556795	2019-04-29 04:00:00+00:00
203.06	203.4	199.11	200.67	48868071	2019-04-30 04:00:00+00:00
209.88	215.31	209.23	210.52	68138465	2019-05-01 04:00:00+00:00
209.84	212.65	208.13	209.15	33437264	2019-05-02 04:00:00+00:00
210.89	211.84	210.23	211.75	23050067	2019-05-03 04:00:00+00:00
204.29	208.84	203.5	208.48	34940726	2019-05-06 04:00:00+00:00
205.88	207.4175	200.825	202.86	41821244	2019-05-07 04:00:00+00:00
201.9	205.34	201.75	202.9	28827791	2019-05-08 04:00:00+00:00
200.4	201.68	196.66	200.72	36362106	2019-05-09 04:00:00+00:00
197.419	198.85	192.77	197.18	42854909	2019-05-10 04:00:00+00:00
187.71	189.48	182.85	185.72	62164168	2019-05-13 04:00:00+00:00
186.41	189.7	185.41	188.66	39633470	2019-05-14 04:00:00+00:00
186.27	191.75	186.02	190.92	28187369	2019-05-15 04:00:00+00:00
189.91	192.4689	188.84	190.08	35924006	2019-05-16 04:00:00+00:00
186.93	190.9	186.76	189.0	35894462	2019-05-17 04:00:00+00:00
183.52	184.349	180.2839	183.09	41305084	2019-05-20 04:00:00+00:00
185.22	188.0	184.7	186.6	31120813	2019-05-21 04:00:00+00:00
184.66	185.71	182.55	182.78	31973204	2019-05-22 04:00:00+00:00
179.8	180.54	177.81	179.66	41024267	2019-05-23 04:00:00+00:00
180.2	182.14	178.62	178.97	25201084	2019-05-24 04:00:00+00:00
178.91	180.59	177.91	178.23	31781527	2019-05-28 04:00:00+00:00
176.42	179.35	176.0	177.38	30020816	2019-05-29 04:00:00+00:00
177.95	179.23	176.67	178.3	22087472	2019-05-30 04:00:00+00:00
176.23	177.99	174.99	175.07	29380464	2019-05-31 04:00:00+00:00
175.6	177.92	170.27	173.3	42952250	2019-06-03 04:00:00+00:00
175.44	179.83	174.52	179.64	33128399	2019-06-04 04:00:00+00:00
184.28	184.99	181.14	182.54	32195920	2019-06-05 04:00:00+00:00
183.08	185.47	182.1489	185.22	23845665	2019-06-06 04:00:00+00:00
186.51	191.92	185.77	190.15	32663460	2019-06-07 04:00:00+00:00
191.81	195.37	191.62	192.58	27729577	2019-06-10 04:00:00+00:00
194.86	196.0	193.6	194.81	28409306	2019-06-11 04:00:00+00:00
193.95	195.97	193.385	194.19	19197270	2019-06-12 04:00:00+00:00
194.7	196.79	193.6	194.15	23196249	2019-06-13 04:00:00+00:00
191.545	193.5863	190.3	192.74	20180245	2019-06-14 04:00:00+00:00
192.9	194.96	192.17	193.89	15902342	2019-06-17 04:00:00+00:00
196.05	200.29	195.21	198.45	28356140	2019-06-18 04:00:00+00:00
199.69	199.88	197.31	197.87	23700507	2019-06-19 04:00:00+00:00
200.37	200.61	198.03	199.46	23727284	2019-06-20 04:00:00+00:00
198.8	200.85	198.15	198.78	67278236	2019-06-21 04:00:00+00:00
198.54	200.16	198.17	198.58	20949216	2019-06-24 04:00:00+00:00
198.43	199.26	195.29	195.57	22939373	2019-06-25 04:00:00+00:00
197.77	200.99	197.35	199.8	28652578	2019-06-26 04:00:00+00:00
200.29	201.57	199.57	199.74	22520147	2019-06-27 04:00:00+00:00
198.68	199.495	197.05	197.92	39064091	2019-06-28 04:00:00+00:00
203.17	204.49	200.65	201.55	29255834	2019-07-01 04:00:00+00:00
201.41	203.1323	201.36	202.73	17750566	2019-07-02 04:00:00+00:00
203.28	204.44	202.6901	204.41	12876762	2019-07-03 04:00:00+00:00
203.35	205.08	202.9	204.23	18788988	2019-07-05 04:00:00+00:00
200.81	201.4	198.41	200.02	27108164	2019-07-08 04:00:00+00:00
199.2	201.51	198.81	201.24	22038575	2019-07-09 04:00:00+00:00
201.85	203.73	201.56	203.23	19385433	2019-07-10 04:00:00+00:00
203.31	204.39	201.71	201.75	21842332	2019-07-11 04:00:00+00:00
202.45	204.0	202.2	203.3	19078800	2019-07-12 04:00:00+00:00
204.06	205.87	204.0	205.21	18414009	2019-07-15 04:00:00+00:00
204.59	206.11	203.5	204.5	17952553	2019-07-16 04:00:00+00:00
204.1	205.0915	203.27	203.35	15526875	2019-07-17 04:00:00+00:00
204.0	205.88	203.7	205.66	19927955	2019-07-18 04:00:00+00:00
205.79	206.5	202.36	202.59	23058544	2019-07-19 04:00:00+00:00
203.65	207.23	203.61	207.22	24478411	2019-07-22 04:00:00+00:00
208.46	208.91	207.29	208.84	19368333	2019-07-23 04:00:00+00:00
207.67	209.15	207.17	208.67	16456699	2019-07-24 04:00:00+00:00
208.89	209.24	206.73	207.02	15328598	2019-07-25 04:00:00+00:00
207.48	209.73	207.14	207.74	19152053	2019-07-26 04:00:00+00:00
208.46	210.64	208.44	209.68	23434084	2019-07-29 04:00:00+00:00
208.76	210.16	207.31	208.78	35292771	2019-07-30 04:00:00+00:00
216.42	221.37	211.3	213.04	72746420	2019-07-31 04:00:00+00:00
213.9	218.03	206.7435	208.43	56062391	2019-08-01 04:00:00+00:00
205.53	206.43	201.63	204.02	42969403	2019-08-02 04:00:00+00:00
197.99	198.649	192.58	193.34	57229413	2019-08-05 04:00:00+00:00
196.31	198.067	194.04	197.0	38161201	2019-08-06 04:00:00+00:00
195.41	199.56	193.82	199.04	36400894	2019-08-07 04:00:00+00:00
200.2	203.53	199.39	203.43	29662327	2019-08-08 04:00:00+00:00
201.3	202.76	199.29	200.99	26574964	2019-08-09 04:00:00+00:00
199.62	202.0516	199.15	200.48	24448817	2019-08-12 04:00:00+00:00
201.02	212.14	200.83	208.97	49851964	2019-08-13 04:00:00+00:00
203.16	206.44	202.5869	202.75	39495436	2019-08-14 04:00:00+00:00
203.46	205.14	199.67	201.74	29656651	2019-08-15 04:00:00+00:00
204.28	207.16	203.84	206.5	31200299	2019-08-16 04:00:00+00:00
210.62	212.7307	210.025	210.35	26353610	2019-08-19 04:00:00+00:00
210.88	213.35	210.32	210.36	28658548	2019-08-20 04:00:00+00:00
212.99	213.65	211.6032	212.64	23293195	2019-08-21 04:00:00+00:00
213.19	214.435	210.75	212.46	24530890	2019-08-22 04:00:00+00:00
209.43	212.051	201.0	202.64	49801585	2019-08-23 04:00:00+00:00
205.86	207.19	205.0573	206.49	27833401	2019-08-26 04:00:00+00:00
207.86	208.55	203.53	204.16	30390152	2019-08-27 04:00:00+00:00
204.1	205.72	203.32	205.53	17004876	2019-08-28 04:00:00+00:00
208.5	209.32	206.655	209.01	22872264	2019-08-29 04:00:00+00:00
210.16	210.45	207.2	208.49	23723971	2019-08-30 04:00:00+00:00
206.43	206.98	204.22	205.7	21332299	2019-09-03 04:00:00+00:00
208.39	209.48	207.32	209.19	20983768	2019-09-04 04:00:00+00:00
212.0	213.97	211.51	213.28	25826272	2019-09-05 04:00:00+00:00
214.05	214.42	212.51	213.26	20851769	2019-09-06 04:00:00+00:00
214.84	216.44	211.07	214.17	29510785	2019-09-09 04:00:00+00:00
213.86	216.78	211.71	216.7	33718609	2019-09-10 04:00:00+00:00
218.07	223.71	217.73	223.59	46342768	2019-09-11 04:00:00+00:00
224.8	226.42	222.86	223.085	34727002	2019-09-12 04:00:00+00:00
220.0	220.79	217.02	218.75	41507216	2019-09-13 04:00:00+00:00
217.73	220.13	217.56	219.9	22908138	2019-09-16 04:00:00+00:00
219.96	220.82	219.12	220.7	19860139	2019-09-17 04:00:00+00:00
221.06	222.85	219.44	222.77	27270582	2019-09-18 04:00:00+00:00
222.01	223.76	220.37	220.96	23606285	2019-09-19 04:00:00+00:00
221.38	222.56	217.473	217.73	80738747	2019-09-20 04:00:00+00:00
218.95	219.84	217.65	218.72	21266297	2019-09-23 04:00:00+00:00
221.03	222.49	217.19	217.68	34093283	2019-09-24 04:00:00+00:00
218.55	221.5	217.1402	221.03	24427364	2019-09-25 04:00:00+00:00
220.0	220.94	218.83	219.89	21056066	2019-09-26 04:00:00+00:00
220.54	220.96	217.2814	218.82	26486720	2019-09-27 04:00:00+00:00
220.9	224.58	220.79	223.97	28307505	2019-09-30 04:00:00+00:00
225.07	228.22	224.2	224.59	37841562	2019-10-01 04:00:00+00:00
223.06	223.58	217.93	218.96	37857759	2019-10-02 04:00:00+00:00
218.43	220.96	215.132	220.82	31490800	2019-10-03 04:00:00+00:00
225.64	227.49	223.89	227.01	36684452	2019-10-04 04:00:00+00:00
226.27	229.93	225.84	227.06	32128423	2019-10-07 04:00:00+00:00
225.82	228.06	224.33	224.4	31002549	2019-10-08 04:00:00+00:00
227.03	227.79	225.64	227.03	20225311	2019-10-09 04:00:00+00:00
227.93	230.44	227.3	230.09	30099550	2019-10-10 04:00:00+00:00
232.95	237.64	232.3075	236.21	44373679	2019-10-11 04:00:00+00:00
234.9	238.1342	234.6701	235.87	25927151	2019-10-14 04:00:00+00:00
236.39	237.65	234.88	235.32	24365096	2019-10-15 04:00:00+00:00
233.37	235.24	233.2	234.37	20885729	2019-10-16 04:00:00+00:00
235.09	236.15	233.52	235.28	18506118	2019-10-17 04:00:00+00:00
234.59	237.58	234.29	236.41	27992675	2019-10-18 04:00:00+00:00
237.52	240.99	237.32	240.51	24553819	2019-10-21 04:00:00+00:00
241.16	242.2	239.6218	239.96	23762601	2019-10-22 04:00:00+00:00
242.1	243.24	241.22	243.18	21158205	2019-10-23 04:00:00+00:00
244.51	244.8	241.805	243.58	19262546	2019-10-24 04:00:00+00:00
243.16	246.73	242.88	246.58	19710552	2019-10-25 04:00:00+00:00
247.42	249.25	246.72	249.05	25686234	2019-10-28 04:00:00+00:00
248.97	249.75	242.57	243.29	37153562	2019-10-29 04:00:00+00:00
244.76	245.3	241.21	243.26	32176845	2019-10-30 04:00:00+00:00
247.24	249.17	237.26	248.76	37177687	2019-10-31 04:00:00+00:00
249.54	255.93	249.16	255.82	40572910	2019-11-01 04:00:00+00:00
257.33	257.845	255.38	257.5	27749308	2019-11-04 05:00:00+00:00
257.05	258.19	256.32	257.13	21494135	2019-11-05 05:00:00+00:00
256.77	257.49	255.365	257.24	20774457	2019-11-06 05:00:00+00:00
258.74	260.35	258.11	259.43	24967782	2019-11-07 05:00:00+00:00
258.69	260.44	256.85	260.14	18786811	2019-11-08 05:00:00+00:00
258.3	262.47	258.28	262.2	21388173	2019-11-11 05:00:00+00:00
261.55	262.79	260.92	261.96	23129877	2019-11-12 05:00:00+00:00
261.13	264.78	261.07	264.47	27494149	2019-11-13 05:00:00+00:00
263.75	264.88	262.1	262.64	23690000	2019-11-14 05:00:00+00:00
263.68	265.78	263.01	265.76	28114056	2019-11-15 05:00:00+00:00
265.8	267.43	264.23	267.1	23984350	2019-11-18 05:00:00+00:00
267.9	268.0	265.3926	266.29	21202073	2019-11-19 05:00:00+00:00
265.54	266.083	260.4	263.19	28897723	2019-11-20 05:00:00+00:00
263.69	264.005	261.18	262.01	33535095	2019-11-21 05:00:00+00:00
262.59	263.18	260.84	261.78	17685708	2019-11-22 05:00:00+00:00
262.71	266.44	262.52	266.37	25069725	2019-11-25 05:00:00+00:00
266.94	267.16	262.5	264.29	33502428	2019-11-26 05:00:00+00:00
265.58	267.98	265.31	267.84	17475111	2019-11-27 05:00:00+00:00
266.6	268.0	265.9	267.25	13358156	2019-11-29 05:00:00+00:00
267.27	268.25	263.45	264.16	26115450	2019-12-02 05:00:00+00:00
258.31	259.53	256.29	259.45	31280556	2019-12-03 05:00:00+00:00
261.07	263.31	260.68	261.74	18368024	2019-12-04 05:00:00+00:00
263.79	265.89	262.73	265.58	20603135	2019-12-05 05:00:00+00:00
267.48	271.0	267.3	270.71	28511354	2019-12-06 05:00:00+00:00
270.0	270.8	264.91	266.92	34420550	2019-12-09 05:00:00+00:00
268.6	270.07	265.86	268.48	23909313	2019-12-10 05:00:00+00:00
268.81	271.1	268.5	270.77	21815614	2019-12-11 05:00:00+00:00
267.78	272.5599	267.321	271.46	36497649	2019-12-12 05:00:00+00:00
271.46	275.3	270.93	275.15	35174659	2019-12-13 05:00:00+00:00
277.0	280.79	276.98	279.86	35353219	2019-12-16 05:00:00+00:00
279.5	281.77	278.8	280.41	31446859	2019-12-17 05:00:00+00:00
279.8	281.9	279.12	279.74	32228050	2019-12-18 05:00:00+00:00
279.5	281.18	278.95	280.02	28012338	2019-12-19 05:00:00+00:00
282.23	282.65	278.56	279.44	92286056	2019-12-20 05:00:00+00:00
280.53	284.25	280.3735	284.0	28094990	2019-12-23 05:00:00+00:00
284.69	284.89	282.9197	284.27	12765748	2019-12-24 05:00:00+00:00
284.82	289.98	284.7	289.91	24929336	2019-12-26 05:00:00+00:00
291.12	293.97	288.12	289.8	39190841	2019-12-27 05:00:00+00:00
289.46	292.69	285.22	291.52	37709308	2019-12-30 05:00:00+00:00
289.93	293.68	289.52	293.65	27817964	2019-12-31 05:00:00+00:00
296.24	300.6	295.19	300.35	36554338	2020-01-02 05:00:00+00:00
297.15	300.58	296.5	297.43	38677814	2020-01-03 05:00:00+00:00
293.79	299.96	292.75	299.8	31399992	2020-01-06 05:00:00+00:00
299.84	300.9	297.48	298.39	29556784	2020-01-07 05:00:00+00:00
297.16	304.4399	297.156	303.19	35684201	2020-01-08 05:00:00+00:00
307.235	310.43	306.2	309.63	44396576	2020-01-09 05:00:00+00:00
310.6	312.67	308.25	310.33	36648233	2020-01-10 05:00:00+00:00
311.64	317.07	311.15	316.96	32220012	2020-01-13 05:00:00+00:00
316.7	317.57	312.17	312.68	42942708	2020-01-14 05:00:00+00:00
311.85	315.5	309.55	311.34	32139593	2020-01-15 05:00:00+00:00
313.59	315.7	312.09	315.24	29140071	2020-01-16 05:00:00+00:00
316.27	318.74	315.0	318.73	38565478	2020-01-17 05:00:00+00:00
317.19	319.02	316.0	316.57	31392219	2020-01-21 05:00:00+00:00
318.58	319.99	317.31	317.7	27618413	2020-01-22 05:00:00+00:00
317.92	319.56	315.65	319.23	28206335	2020-01-23 05:00:00+00:00
320.25	323.33	317.5188	318.31	38955588	2020-01-24 05:00:00+00:00
310.06	311.77	304.88	308.95	43644360	2020-01-27 05:00:00+00:00
312.6	318.4	312.19	317.69	42418318	2020-01-28 05:00:00+00:00
324.45	327.85	321.38	324.34	56640241	2020-01-29 05:00:00+00:00
320.5435	324.09	318.75	323.87	33239806	2020-01-30 05:00:00+00:00
320.93	322.68	308.29	309.51	52533229	2020-01-31 05:00:00+00:00
304.3	313.49	302.22	308.66	45754031	2020-02-03 05:00:00+00:00
315.31	319.64	313.6345	318.85	36272799	2020-02-04 05:00:00+00:00
323.51	324.76	318.95	321.45	31622964	2020-02-05 05:00:00+00:00
322.57	325.22	320.2648	325.21	28114850	2020-02-06 05:00:00+00:00
322.37	323.4	318.0	320.03	30869922	2020-02-07 05:00:00+00:00
314.18	321.55	313.85	321.55	30003215	2020-02-10 05:00:00+00:00
323.6	323.9	318.71	319.61	25005339	2020-02-11 05:00:00+00:00
321.47	327.22	321.47	327.2	30570441	2020-02-12 05:00:00+00:00
324.19	326.22	323.35	324.87	25262190	2020-02-13 05:00:00+00:00
324.74	325.98	322.85	324.95	21958849	2020-02-14 05:00:00+00:00
315.36	319.75	314.61	319.0	41230347	2020-02-18 05:00:00+00:00
320.0	324.57	320.0	323.62	26363235	2020-02-19 05:00:00+00:00
322.63	324.65	318.21	320.3	26611083	2020-02-20 05:00:00+00:00
318.62	320.45	310.5	313.05	35594515	2020-02-21 05:00:00+00:00
297.26	304.18	289.23	298.18	61353576	2020-02-24 05:00:00+00:00
300.95	302.53	286.13	288.08	60987822	2020-02-25 05:00:00+00:00
286.53	297.88	286.5	292.65	52676541	2020-02-26 05:00:00+00:00
281.1	286.0	272.96	273.52	85257037	2020-02-27 05:00:00+00:00
257.26	278.41	256.37	273.36	114959720	2020-02-28 05:00:00+00:00
282.28	301.44	277.72	298.81	90351600	2020-03-02 05:00:00+00:00
303.67	304.0	285.8	289.17	84109722	2020-03-03 05:00:00+00:00
296.44	303.4	293.13	302.74	58253150	2020-03-04 05:00:00+00:00
295.52	299.55	291.41	292.92	50614355	2020-03-05 05:00:00+00:00
282.0	290.82	281.23	288.95	60257981	2020-03-06 05:00:00+00:00
263.75	278.09	263.0	266.17	76935702	2020-03-09 04:00:00+00:00
277.14	286.44	269.37	285.34	75535111	2020-03-10 04:00:00+00:00
277.39	281.22	271.86	275.43	68307766	2020-03-11 04:00:00+00:00
255.94	270.0	248.0	248.23	111465359	2020-03-12 04:00:00+00:00
264.89	279.92	252.95	277.97	98609167	2020-03-13 04:00:00+00:00
241.95	259.08	240.0	242.21	86579210	2020-03-16 04:00:00+00:00
247.51	257.61	238.4	252.63	85901855	2020-03-17 04:00:00+00:00
239.77	250.0	237.12	246.67	79772198	2020-03-18 04:00:00+00:00
247.385	252.84	242.61	244.78	73916632	2020-03-19 04:00:00+00:00
247.18	251.83	228.0	229.24	120658928	2020-03-20 04:00:00+00:00
228.08	228.4997	212.61	224.37	89762672	2020-03-23 04:00:00+00:00
236.36	247.69	234.3	246.6	78583691	2020-03-24 04:00:00+00:00
250.75	258.25	244.3	245.52	81067667	2020-03-25 04:00:00+00:00
246.52	258.68	246.36	258.46	69046370	2020-03-26 04:00:00+00:00
252.75	255.87	247.05	247.74	55413806	2020-03-27 04:00:00+00:00
250.74	255.52	249.4	254.81	45322283	2020-03-30 04:00:00+00:00
255.6	262.49	252.0	254.29	55006513	2020-03-31 04:00:00+00:00
246.5	248.72	239.13	240.91	47392356	2020-04-01 04:00:00+00:00
240.34	245.15	236.9	244.93	44066235	2020-04-02 04:00:00+00:00
242.8	245.7	238.9741	241.41	34943113	2020-04-03 04:00:00+00:00
250.9	263.11	249.38	262.47	55182629	2020-04-06 04:00:00+00:00
270.8	271.7	259.0	259.43	53635078	2020-04-07 04:00:00+00:00
262.74	267.37	261.23	266.07	45192000	2020-04-08 04:00:00+00:00
268.7	270.07	264.7	267.99	42512432	2020-04-09 04:00:00+00:00
268.31	273.7	265.83	273.25	34476454	2020-04-13 04:00:00+00:00
280.0	288.25	278.05	287.05	52346775	2020-04-14 04:00:00+00:00
282.4	286.33	280.63	284.43	35478603	2020-04-15 04:00:00+00:00
287.38	288.1975	282.3502	286.69	41819171	2020-04-16 04:00:00+00:00
284.69	286.945	276.86	282.8	58079091	2020-04-17 04:00:00+00:00
277.95	281.68	276.85	276.93	34589355	2020-04-20 04:00:00+00:00
276.28	277.25	265.43	268.37	48230218	2020-04-21 04:00:00+00:00
273.61	277.9	272.2	275.76	31467231	2020-04-22 04:00:00+00:00
275.87	281.75	274.87	275.03	33457419	2020-04-23 04:00:00+00:00
277.2	283.01	277.0	282.97	33249022	2020-04-24 04:00:00+00:00
281.8	284.54	279.95	283.17	30945540	2020-04-27 04:00:00+00:00
285.08	285.83	278.2	278.58	29666300	2020-04-28 04:00:00+00:00
284.73	289.67	283.89	287.73	36695010	2020-04-29 04:00:00+00:00
289.95	294.53	288.35	293.949	48687530	2020-04-30 04:00:00+00:00
286.25	299.0	285.85	289.07	62704105	2020-05-01 04:00:00+00:00
289.17	293.69	286.3172	293.16	35110872	2020-05-04 04:00:00+00:00
295.06	301.0	294.46	297.56	38707975	2020-05-05 04:00:00+00:00
300.46	303.24	298.87	300.63	36868870	2020-05-06 04:00:00+00:00
303.22	305.17	301.97	303.74	30480126	2020-05-07 04:00:00+00:00
305.64	310.35	304.29	310.13	35422884	2020-05-08 04:00:00+00:00
308.1	317.05	307.24	315.01	37949082	2020-05-11 04:00:00+00:00
317.83	319.688	310.91	311.41	42887802	2020-05-12 04:00:00+00:00
312.15	315.95	303.21	307.65	52276176	2020-05-13 04:00:00+00:00
304.51	309.79	301.53	309.54	42200562	2020-05-14 04:00:00+00:00
300.35	307.9	300.21	307.691	43625806	2020-05-15 04:00:00+00:00
313.17	316.5	310.3241	314.96	36668546	2020-05-18 04:00:00+00:00
315.03	318.52	313.01	313.14	26699454	2020-05-19 04:00:00+00:00
316.68	319.52	316.2	319.23	29780792	2020-05-20 04:00:00+00:00
318.66	320.89	315.87	316.85	27045942	2020-05-21 04:00:00+00:00
315.77	319.23	315.35	318.89	21546364	2020-05-22 04:00:00+00:00
323.5	324.24	316.5	316.73	34645082	2020-05-26 04:00:00+00:00
316.14	318.71	313.09	318.11	30285790	2020-05-27 04:00:00+00:00
316.77	323.44	315.63	318.25	36136396	2020-05-28 04:00:00+00:00
319.25	321.15	316.47	317.94	45162719	2020-05-29 04:00:00+00:00
317.75	322.35	317.21	321.85	21205533	2020-06-01 04:00:00+00:00
320.745	323.44	318.93	323.34	23565877	2020-06-02 04:00:00+00:00
324.66	326.2	322.3	325.12	28076160	2020-06-03 04:00:00+00:00
324.39	325.62	320.78	322.32	23396267	2020-06-04 04:00:00+00:00
323.35	331.75	323.23	331.5	37037919	2020-06-05 04:00:00+00:00
330.25	333.6	327.32	333.58	26141205	2020-06-08 04:00:00+00:00
332.14	345.61	332.01	343.99	38789061	2020-06-09 04:00:00+00:00
347.9	354.77	346.09	352.84	43571232	2020-06-10 04:00:00+00:00
349.31	351.06	335.48	335.981	54196136	2020-06-11 04:00:00+00:00
344.72	347.8	334.2233	338.8	52434176	2020-06-12 04:00:00+00:00
333.25	345.68	332.58	342.99	36750046	2020-06-15 04:00:00+00:00
351.46	353.2	344.72	352.08	43758952	2020-06-16 04:00:00+00:00
355.15	355.4	351.09	351.59	30473688	2020-06-17 04:00:00+00:00
351.41	353.45	349.22	351.73	25824939	2020-06-18 04:00:00+00:00
354.635	356.56	345.15	349.72	83869126	2020-06-19 04:00:00+00:00
351.63	359.46	351.15	358.87	36008356	2020-06-22 04:00:00+00:00
364.0	372.38	362.2701	366.53	55276287	2020-06-23 04:00:00+00:00
365.0	368.79	358.52	360.06	50456400	2020-06-24 04:00:00+00:00
360.7	365.0	357.57	364.84	36009582	2020-06-25 04:00:00+00:00
